Date/Time,DistrictCooling:HVAC [J](Hourly),DistrictHeating:HVAC [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/13  23:00:00,0.0,2537594.2857310404,1332530.907142857,0.0,1332000.0 
 01/13  24:00:00,0.0,2606059.069114211,1332530.907142857,0.0,1332000.0 
 01/14  01:00:00,0.0,2602712.439910525,1332530.907142857,0.0,1332000.0 
 01/14  02:00:00,0.0,2756289.5577880377,1332530.907142857,0.0,1332000.0 
 01/14  03:00:00,0.0,2926296.43867112,1332530.907142857,0.0,1332000.0 
 01/14  04:00:00,0.0,2894892.604391495,1332530.907142857,0.0,1332000.0 
 01/14  05:00:00,0.0,2861271.1676921532,1332530.907142857,0.0,1332000.0 
 01/14  06:00:00,0.0,2976367.914585514,1332530.907142857,0.0,1332000.0 
 01/14  07:00:00,0.0,2998317.3785722274,1332530.907142857,0.0,1332000.0 
 01/14  08:00:00,0.0,2938688.05470986,1332530.907142857,0.0,1332000.0 
 01/14  09:00:00,0.0,2844866.59009414,1332530.907142857,0.0,1332000.0 
 01/14  10:00:00,0.0,2211621.809837235,1332530.907142857,0.0,1332000.0 
 01/14  11:00:00,0.0,1146527.6169769708,1332530.907142857,0.0,1332000.0 
 01/14  12:00:00,0.0,817048.0193689435,1332530.907142857,0.0,1332000.0 
 01/14  13:00:00,0.0,718644.9137099725,1332530.907142857,0.0,1332000.0 
 01/14  14:00:00,0.0,646496.1076311705,1332530.907142857,0.0,1332000.0 
 01/14  15:00:00,0.0,669683.3026344986,1332530.907142857,0.0,1332000.0 
 01/14  16:00:00,0.0,805081.393536617,1332530.907142857,0.0,1332000.0 
 01/14  17:00:00,0.0,931403.5124540314,1332530.907142857,0.0,1332000.0 
 01/14  18:00:00,0.0,1101713.8698479093,1332530.907142857,0.0,1332000.0 
 01/14  19:00:00,0.0,1432415.0817959842,1332530.907142857,0.0,1332000.0 
 01/14  20:00:00,0.0,1554313.6562345752,1332530.907142857,0.0,1332000.0 
 01/14  21:00:00,0.0,1573801.991941595,1332530.907142857,0.0,1332000.0 
 01/14  22:00:00,0.0,1654887.6214673247,1332530.907142857,0.0,1332000.0 
 01/14  23:00:00,0.0,1616669.206346868,1332530.907142857,0.0,1332000.0 
 01/14  24:00:00,0.0,1631646.9161772246,1332530.907142857,0.0,1332000.0 
 01/15  01:00:00,0.0,1787637.817386514,1332530.907142857,0.0,1332000.0 
 01/15  02:00:00,0.0,1864927.1082355382,1332530.907142857,0.0,1332000.0 
 01/15  03:00:00,0.0,1840953.0972447265,1332530.907142857,0.0,1332000.0 
 01/15  04:00:00,0.0,1886940.285887206,1332530.907142857,0.0,1332000.0 
 01/15  05:00:00,0.0,1896043.5175863272,1332530.907142857,0.0,1332000.0 
 01/15  06:00:00,0.0,2061595.7508691105,1332530.907142857,0.0,1332000.0 
 01/15  07:00:00,0.0,2418827.416468178,1332530.907142857,0.0,1332000.0 
 01/15  08:00:00,0.0,2606369.169607906,1332530.907142857,0.0,1332000.0 
 01/15  09:00:00,0.0,2481114.7342564575,1332530.907142857,0.0,1332000.0 
 01/15  10:00:00,0.0,1740104.2413701625,1332530.907142857,0.0,1332000.0 
 01/15  11:00:00,0.0,1016184.7564275513,1332530.907142857,0.0,1332000.0 
 01/15  12:00:00,0.0,752986.5429676799,1332530.907142857,0.0,1332000.0 
 01/15  13:00:00,0.0,571977.0902727494,1332530.907142857,0.0,1332000.0 
 01/15  14:00:00,0.0,519735.24375219655,1332530.907142857,0.0,1332000.0 
 01/15  15:00:00,0.0,470661.39571074885,1332530.907142857,0.0,1332000.0 
 01/15  16:00:00,0.0,537804.2507585309,1332530.907142857,0.0,1332000.0 
 01/15  17:00:00,0.0,696353.8929364634,1332530.907142857,0.0,1332000.0 
 01/15  18:00:00,0.0,962122.9240186873,1332530.907142857,0.0,1332000.0 
 01/15  19:00:00,0.0,1227864.828429889,1332530.907142857,0.0,1332000.0 
 01/15  20:00:00,0.0,1314716.8771363003,1332530.907142857,0.0,1332000.0 
 01/15  21:00:00,0.0,1624126.6419306318,1332530.907142857,0.0,1332000.0 
 01/15  22:00:00,0.0,2160418.1911002,1332530.907142857,0.0,1332000.0 
 01/15  23:00:00,0.0,2366990.8919722214,1332530.907142857,0.0,1332000.0 
 01/15  24:00:00,0.0,2381638.3203170826,1332530.907142857,0.0,1332000.0 
 01/16  01:00:00,0.0,2346215.9430172574,1332530.907142857,0.0,1332000.0 
 01/16  02:00:00,0.0,2352936.5497775967,1332530.907142857,0.0,1332000.0 
 01/16  03:00:00,0.0,2502113.290294271,1332530.907142857,0.0,1332000.0 
 01/16  04:00:00,0.0,2268714.5035722246,1332530.907142857,0.0,1332000.0 
 01/16  05:00:00,0.0,2078755.4778956391,1332530.907142857,0.0,1332000.0 
 01/16  06:00:00,0.0,2158944.105417059,1332530.907142857,0.0,1332000.0 
 01/16  07:00:00,0.0,2263757.0805064826,1332530.907142857,0.0,1332000.0 
 01/16  08:00:00,0.0,2265322.0233897716,1332530.907142857,0.0,1332000.0 
 01/16  09:00:00,0.0,2051426.4077528042,1332530.907142857,0.0,1332000.0 
 01/16  10:00:00,0.0,1455547.8633096926,1332530.907142857,0.0,1332000.0 
 01/16  11:00:00,0.0,947016.4110322217,1332530.907142857,0.0,1332000.0 
 01/16  12:00:00,0.0,702906.0431565297,1332530.907142857,0.0,1332000.0 
 01/16  13:00:00,0.0,562922.4407310145,1332530.907142857,0.0,1332000.0 
 01/16  14:00:00,0.0,422620.2561686649,1332530.907142857,0.0,1332000.0 
 01/16  15:00:00,0.0,396028.32501847117,1332530.907142857,0.0,1332000.0 
 01/16  16:00:00,0.0,502813.50622500025,1332530.907142857,0.0,1332000.0 
 01/16  17:00:00,0.0,647924.2056478397,1332530.907142857,0.0,1332000.0 
 01/16  18:00:00,0.0,820608.2165084938,1332530.907142857,0.0,1332000.0 
 01/16  19:00:00,0.0,1017472.9574663703,1332530.907142857,0.0,1332000.0 
 01/16  20:00:00,0.0,1243746.9859282442,1332530.907142857,0.0,1332000.0 
 01/16  21:00:00,0.0,1702588.8381098302,1332530.907142857,0.0,1332000.0 
 01/16  22:00:00,0.0,1948235.142942099,1332530.907142857,0.0,1332000.0 
 01/16  23:00:00,0.0,2015413.867986064,1332530.907142857,0.0,1332000.0 
 01/16  24:00:00,0.0,2053120.0572689692,1332530.907142857,0.0,1332000.0 
 01/17  01:00:00,0.0,2095020.8272850544,1332530.907142857,0.0,1332000.0 
 01/17  02:00:00,0.0,2071915.741134605,1332530.907142857,0.0,1332000.0 
 01/17  03:00:00,0.0,2064366.0276077525,1332530.907142857,0.0,1332000.0 
 01/17  04:00:00,0.0,2106007.8637955463,1332530.907142857,0.0,1332000.0 
 01/17  05:00:00,0.0,2005390.691684473,1332530.907142857,0.0,1332000.0 
 01/17  06:00:00,0.0,1905449.6025995468,1332530.907142857,0.0,1332000.0 
 01/17  07:00:00,0.0,1864824.2685089428,1332530.907142857,0.0,1332000.0 
 01/17  08:00:00,0.0,1954389.3131022018,1332530.907142857,0.0,1332000.0 
 01/17  09:00:00,0.0,1792173.5526329912,1332530.907142857,0.0,1332000.0 
 01/17  10:00:00,0.0,1306956.7825458946,1332530.907142857,0.0,1332000.0 
 01/17  11:00:00,0.0,912712.9015978803,1332530.907142857,0.0,1332000.0 
 01/17  12:00:00,0.0,675938.8185063228,1332530.907142857,0.0,1332000.0 
 01/17  13:00:00,0.0,515990.5998304455,1332530.907142857,0.0,1332000.0 
 01/17  14:00:00,0.0,385402.55028049974,1332530.907142857,0.0,1332000.0 
 01/17  15:00:00,0.0,386620.5237549677,1332530.907142857,0.0,1332000.0 
 01/17  16:00:00,0.0,497052.22465318925,1332530.907142857,0.0,1332000.0 
 01/17  17:00:00,0.0,574891.0383104612,1332530.907142857,0.0,1332000.0 
 01/17  18:00:00,0.0,721947.663945138,1332530.907142857,0.0,1332000.0 
 01/17  19:00:00,0.0,941877.6772811227,1332530.907142857,0.0,1332000.0 
 01/17  20:00:00,0.0,1106448.107111472,1332530.907142857,0.0,1332000.0 
 01/17  21:00:00,0.0,1292076.3576200274,1332530.907142857,0.0,1332000.0 
 01/17  22:00:00,0.0,1440047.4127410662,1332530.907142857,0.0,1332000.0 
 01/17  23:00:00,0.0,1572385.0466700173,1332530.907142857,0.0,1332000.0 
 01/17  24:00:00,0.0,1817270.0320539954,1332530.907142857,0.0,1332000.0 
 01/18  01:00:00,0.0,1927482.605910709,1332530.907142857,0.0,1332000.0 
 01/18  02:00:00,0.0,2087771.761995883,1332530.907142857,0.0,1332000.0 
 01/18  03:00:00,0.0,2180745.1875014068,1332530.907142857,0.0,1332000.0 
 01/18  04:00:00,0.0,2325720.8716752334,1332530.907142857,0.0,1332000.0 
 01/18  05:00:00,0.0,2582971.186682271,1332530.907142857,0.0,1332000.0 
 01/18  06:00:00,0.0,2600674.430763977,1332530.907142857,0.0,1332000.0 
 01/18  07:00:00,0.0,2511812.749216289,1332530.907142857,0.0,1332000.0 
 01/18  08:00:00,0.0,2474508.903162597,1332530.907142857,0.0,1332000.0 
 01/18  09:00:00,0.0,2306374.9697590224,1332530.907142857,0.0,1332000.0 
 01/18  10:00:00,0.0,1671131.5278064467,1332530.907142857,0.0,1332000.0 
 01/18  11:00:00,0.0,1024320.7560577736,1332530.907142857,0.0,1332000.0 
 01/18  12:00:00,0.0,730537.6318766617,1332530.907142857,0.0,1332000.0 
 01/18  13:00:00,0.0,533885.854342707,1332530.907142857,0.0,1332000.0 
 01/18  14:00:00,0.0,440449.4786960017,1332530.907142857,0.0,1332000.0 
 01/18  15:00:00,0.0,461908.4597041332,1332530.907142857,0.0,1332000.0 
 01/18  16:00:00,0.0,520690.34138937073,1332530.907142857,0.0,1332000.0 
 01/18  17:00:00,0.0,632301.7119837721,1332530.907142857,0.0,1332000.0 
 01/18  18:00:00,0.0,862679.1470094745,1332530.907142857,0.0,1332000.0 
 01/18  19:00:00,0.0,1079542.810320157,1332530.907142857,0.0,1332000.0 
 01/18  20:00:00,0.0,1324459.2708646576,1332530.907142857,0.0,1332000.0 
 01/18  21:00:00,0.0,1709408.8875359332,1332530.907142857,0.0,1332000.0 
 01/18  22:00:00,0.0,1906601.6230862904,1332530.907142857,0.0,1332000.0 
 01/18  23:00:00,0.0,1844910.6927206805,1332530.907142857,0.0,1332000.0 
 01/18  24:00:00,0.0,1817740.6222702684,1332530.907142857,0.0,1332000.0 
 01/19  01:00:00,0.0,1840587.524976199,1332530.907142857,0.0,1332000.0 
 01/19  02:00:00,0.0,1953335.5127769783,1332530.907142857,0.0,1332000.0 
 01/19  03:00:00,0.0,1951156.6202405891,1332530.907142857,0.0,1332000.0 
 01/19  04:00:00,0.0,1953161.118741213,1332530.907142857,0.0,1332000.0 
 01/19  05:00:00,0.0,1981444.5942761793,1332530.907142857,0.0,1332000.0 
 01/19  06:00:00,0.0,2139755.781834683,1332530.907142857,0.0,1332000.0 
 01/19  07:00:00,0.0,2197155.9400748457,1332530.907142857,0.0,1332000.0 
 01/19  08:00:00,0.0,2231291.1252727034,1332530.907142857,0.0,1332000.0 
 01/19  09:00:00,0.0,1964347.5816702293,1332530.907142857,0.0,1332000.0 
 01/19  10:00:00,0.0,1259985.2803816088,1332530.907142857,0.0,1332000.0 
 01/19  11:00:00,0.0,822530.7959224934,1332530.907142857,0.0,1332000.0 
 01/19  12:00:00,0.0,546793.1151653908,1332530.907142857,0.0,1332000.0 
 01/19  13:00:00,0.0,438540.08239273657,1332530.907142857,0.0,1332000.0 
 01/19  14:00:00,0.0,399760.76448923314,1332530.907142857,0.0,1332000.0 
 01/19  15:00:00,0.0,419352.08456568985,1332530.907142857,0.0,1332000.0 
 01/19  16:00:00,0.0,498125.2140602245,1332530.907142857,0.0,1332000.0 
 01/19  17:00:00,0.0,572213.2252790249,1332530.907142857,0.0,1332000.0 
 01/19  18:00:00,0.0,717163.5079488165,1332530.907142857,0.0,1332000.0 
 01/19  19:00:00,0.0,881955.4844867326,1332530.907142857,0.0,1332000.0 
 01/19  20:00:00,0.0,1018340.4189931231,1332530.907142857,0.0,1332000.0 
 01/19  21:00:00,0.0,1107372.7324503614,1332530.907142857,0.0,1332000.0 
 01/19  22:00:00,0.0,1143134.4124875613,1332530.907142857,0.0,1332000.0 
 01/19  23:00:00,0.0,1167468.982648567,1332530.907142857,0.0,1332000.0 
 01/19  24:00:00,0.0,1221486.4554334434,1332530.907142857,0.0,1332000.0 
 01/20  01:00:00,0.0,1218134.6606196687,1332530.907142857,0.0,1332000.0 
 01/20  02:00:00,0.0,1331673.8798269667,1332530.907142857,0.0,1332000.0 
 01/20  03:00:00,0.0,1506229.9119179738,1332530.907142857,0.0,1332000.0 
 01/20  04:00:00,0.0,1546397.9594901667,1332530.907142857,0.0,1332000.0 
 01/20  05:00:00,0.0,1602930.1558288133,1332530.907142857,0.0,1332000.0 
 01/20  06:00:00,0.0,1699561.1191846514,1332530.907142857,0.0,1332000.0 
 01/20  07:00:00,0.0,1755430.095716278,1332530.907142857,0.0,1332000.0 
 01/20  08:00:00,0.0,1889347.0317944456,1332530.907142857,0.0,1332000.0 
 01/20  09:00:00,0.0,1879629.6097464825,1332530.907142857,0.0,1332000.0 
 01/20  10:00:00,0.0,1550253.8583013276,1332530.907142857,0.0,1332000.0 
 01/20  11:00:00,0.0,1190268.668503868,1332530.907142857,0.0,1332000.0 
 01/20  12:00:00,0.0,961405.6282103369,1332530.907142857,0.0,1332000.0 
 01/20  13:00:00,0.0,817960.7348441146,1332530.907142857,0.0,1332000.0 
 01/20  14:00:00,0.0,727686.5952759399,1332530.907142857,0.0,1332000.0 
 01/20  15:00:00,0.0,698200.7078567374,1332530.907142857,0.0,1332000.0 
 01/20  16:00:00,0.0,799590.5379948869,1332530.907142857,0.0,1332000.0 
 01/20  17:00:00,0.0,910699.9226881287,1332530.907142857,0.0,1332000.0 
 01/20  18:00:00,0.0,1085909.2132263214,1332530.907142857,0.0,1332000.0 
 01/20  19:00:00,0.0,1544400.78920716,1332530.907142857,0.0,1332000.0 
 01/20  20:00:00,0.0,1897115.0951125638,1332530.907142857,0.0,1332000.0 
 01/20  21:00:00,0.0,1963533.0330379645,1332530.907142857,0.0,1332000.0 
 01/20  22:00:00,0.0,1926709.093824525,1332530.907142857,0.0,1332000.0 
 01/20  23:00:00,0.0,1976959.6752186585,1332530.907142857,0.0,1332000.0 
 01/20  24:00:00,0.0,1996387.6227411022,1332530.907142857,0.0,1332000.0 
 01/21  01:00:00,0.0,1993479.3362992813,1332530.907142857,0.0,1332000.0 
 01/21  02:00:00,0.0,2040190.3976940913,1332530.907142857,0.0,1332000.0 
 01/21  03:00:00,0.0,2074599.35274527,1332530.907142857,0.0,1332000.0 
 01/21  04:00:00,0.0,1916042.0793983894,1332530.907142857,0.0,1332000.0 
 01/21  05:00:00,0.0,1792122.4163837065,1332530.907142857,0.0,1332000.0 
 01/21  06:00:00,0.0,1791893.5238984555,1332530.907142857,0.0,1332000.0 
 01/21  07:00:00,0.0,1800621.3347561117,1332530.907142857,0.0,1332000.0 
 01/21  08:00:00,0.0,1764577.5196437268,1332530.907142857,0.0,1332000.0 
 01/21  09:00:00,0.0,1737495.2889383882,1332530.907142857,0.0,1332000.0 
 01/21  10:00:00,0.0,1381655.014392287,1332530.907142857,0.0,1332000.0 
 01/21  11:00:00,0.0,984242.3996547972,1332530.907142857,0.0,1332000.0 
 01/21  12:00:00,0.0,822047.9165679226,1332530.907142857,0.0,1332000.0 
 01/21  13:00:00,0.0,670951.295880517,1332530.907142857,0.0,1332000.0 
 01/21  14:00:00,0.0,586288.0400054263,1332530.907142857,0.0,1332000.0 
 01/21  15:00:00,0.0,557723.2136686543,1332530.907142857,0.0,1332000.0 
 01/21  16:00:00,0.0,620093.265968661,1332530.907142857,0.0,1332000.0 
 01/21  17:00:00,0.0,722383.9373591602,1332530.907142857,0.0,1332000.0 
 01/21  18:00:00,0.0,836490.9576305207,1332530.907142857,0.0,1332000.0 
 01/21  19:00:00,0.0,986619.4081299922,1332530.907142857,0.0,1332000.0 
 01/21  20:00:00,0.0,1091790.1429547314,1332530.907142857,0.0,1332000.0 
 01/21  21:00:00,0.0,1265066.4482419274,1332530.907142857,0.0,1332000.0 
 01/21  22:00:00,0.0,1321626.6070472316,1332530.907142857,0.0,1332000.0 
 01/21  23:00:00,0.0,1287105.332686781,1332530.907142857,0.0,1332000.0 
 01/21  24:00:00,0.0,1266770.4326128024,1332530.907142857,0.0,1332000.0 
 01/22  01:00:00,0.0,1242873.5719537302,1332530.907142857,0.0,1332000.0 
 01/22  02:00:00,0.0,1234429.1462642301,1332530.907142857,0.0,1332000.0 
 01/22  03:00:00,0.0,1226860.6515400016,1332530.907142857,0.0,1332000.0 
 01/22  04:00:00,0.0,1199315.8349429336,1332530.907142857,0.0,1332000.0 
 01/22  05:00:00,0.0,1076207.961292306,1332530.907142857,0.0,1332000.0 
 01/22  06:00:00,0.0,1121445.1931102416,1332530.907142857,0.0,1332000.0 
 01/22  07:00:00,0.0,1187071.8216790515,1332530.907142857,0.0,1332000.0 
 01/22  08:00:00,0.0,1237326.2772264397,1332530.907142857,0.0,1332000.0 
 01/22  09:00:00,0.0,1121955.3298414429,1332530.907142857,0.0,1332000.0 
 01/22  10:00:00,0.0,927747.933111981,1332530.907142857,0.0,1332000.0 
 01/22  11:00:00,0.0,704724.010001298,1332530.907142857,0.0,1332000.0 
 01/22  12:00:00,0.0,549190.6578333651,1332530.907142857,0.0,1332000.0 
 01/22  13:00:00,0.0,498523.71383469325,1332530.907142857,0.0,1332000.0 
 01/22  14:00:00,0.0,550604.2316717663,1332530.907142857,0.0,1332000.0 
 01/22  15:00:00,0.0,620195.6561819868,1332530.907142857,0.0,1332000.0 
 01/22  16:00:00,0.0,508103.7461529735,1332530.907142857,0.0,1332000.0 
 01/22  17:00:00,0.0,504431.6866364632,1332530.907142857,0.0,1332000.0 
 01/22  18:00:00,0.0,550897.8620155046,1332530.907142857,0.0,1332000.0 
 01/22  19:00:00,0.0,499779.7859237688,1332530.907142857,0.0,1332000.0 
 01/22  20:00:00,0.0,525970.2002085209,1332530.907142857,0.0,1332000.0 
 01/22  21:00:00,0.0,568144.730945028,1332530.907142857,0.0,1332000.0 
 01/22  22:00:00,0.0,633355.8554007743,1332530.907142857,0.0,1332000.0 
 01/22  23:00:00,0.0,791177.3612639236,1332530.907142857,0.0,1332000.0 
 01/22  24:00:00,0.0,881931.8162235747,1332530.907142857,0.0,1332000.0 
 01/23  01:00:00,0.0,903722.0935033307,1332530.907142857,0.0,1332000.0 
 01/23  02:00:00,0.0,916942.8794017038,1332530.907142857,0.0,1332000.0 
 01/23  03:00:00,0.0,882376.8166950494,1332530.907142857,0.0,1332000.0 
 01/23  04:00:00,0.0,884644.0396816933,1332530.907142857,0.0,1332000.0 
 01/23  05:00:00,0.0,850195.963424448,1332530.907142857,0.0,1332000.0 
 01/23  06:00:00,0.0,803085.0029586906,1332530.907142857,0.0,1332000.0 
 01/23  07:00:00,0.0,832095.171991885,1332530.907142857,0.0,1332000.0 
 01/23  08:00:00,0.0,834008.1373073596,1332530.907142857,0.0,1332000.0 
 01/23  09:00:00,0.0,837618.9105131044,1332530.907142857,0.0,1332000.0 
 01/23  10:00:00,0.0,747580.205935,1332530.907142857,0.0,1332000.0 
 01/23  11:00:00,0.0,639030.3436334756,1332530.907142857,0.0,1332000.0 
 01/23  12:00:00,0.0,596177.3295275836,1332530.907142857,0.0,1332000.0 
 01/23  13:00:00,0.0,490760.6092381748,1332530.907142857,0.0,1332000.0 
 01/23  14:00:00,0.0,501142.2525586604,1332530.907142857,0.0,1332000.0 
 01/23  15:00:00,0.0,504899.6996352577,1332530.907142857,0.0,1332000.0 
 01/23  16:00:00,0.0,516600.4043671476,1332530.907142857,0.0,1332000.0 
 01/23  17:00:00,0.0,570100.1790516542,1332530.907142857,0.0,1332000.0 
 01/23  18:00:00,0.0,648869.1644395298,1332530.907142857,0.0,1332000.0 
 01/23  19:00:00,0.0,789636.5044451297,1332530.907142857,0.0,1332000.0 
 01/23  20:00:00,0.0,885616.2559516835,1332530.907142857,0.0,1332000.0 
 01/23  21:00:00,0.0,938005.3341941028,1332530.907142857,0.0,1332000.0 
 01/23  22:00:00,0.0,980274.0672913381,1332530.907142857,0.0,1332000.0 
 01/23  23:00:00,0.0,982390.6146879585,1332530.907142857,0.0,1332000.0 
 01/23  24:00:00,0.0,974394.0183606688,1332530.907142857,0.0,1332000.0 
 01/24  01:00:00,0.0,996353.9802712847,1332530.907142857,0.0,1332000.0 
 01/24  02:00:00,0.0,1058814.9325464927,1332530.907142857,0.0,1332000.0 
 01/24  03:00:00,0.0,1113596.3826013638,1332530.907142857,0.0,1332000.0 
 01/24  04:00:00,0.0,1166242.2760012085,1332530.907142857,0.0,1332000.0 
 01/24  05:00:00,0.0,1283655.6851000988,1332530.907142857,0.0,1332000.0 
 01/24  06:00:00,0.0,1351527.6619683441,1332530.907142857,0.0,1332000.0 
 01/24  07:00:00,0.0,1351158.9723310792,1332530.907142857,0.0,1332000.0 
 01/24  08:00:00,0.0,1375711.5188391078,1332530.907142857,0.0,1332000.0 
 01/24  09:00:00,0.0,1459626.2207892714,1332530.907142857,0.0,1332000.0 
 01/24  10:00:00,0.0,1368635.3315954558,1332530.907142857,0.0,1332000.0 
 01/24  11:00:00,0.0,1055388.7516389948,1332530.907142857,0.0,1332000.0 
 01/24  12:00:00,0.0,934230.5136638805,1332530.907142857,0.0,1332000.0 
 01/24  13:00:00,0.0,861439.942087847,1332530.907142857,0.0,1332000.0 
 01/24  14:00:00,0.0,736911.6567219385,1332530.907142857,0.0,1332000.0 
 01/24  15:00:00,0.0,708384.1914648521,1332530.907142857,0.0,1332000.0 
 01/24  16:00:00,0.0,766722.1814167092,1332530.907142857,0.0,1332000.0 
 01/24  17:00:00,0.0,820821.2694920554,1332530.907142857,0.0,1332000.0 
 01/24  18:00:00,0.0,928560.2722974323,1332530.907142857,0.0,1332000.0 
 01/24  19:00:00,0.0,1069609.7046027142,1332530.907142857,0.0,1332000.0 
 01/24  20:00:00,0.0,1275996.3690457456,1332530.907142857,0.0,1332000.0 
 01/24  21:00:00,0.0,1418213.2852598964,1332530.907142857,0.0,1332000.0 
 01/24  22:00:00,0.0,1586911.4013555266,1332530.907142857,0.0,1332000.0 
 01/24  23:00:00,0.0,1656497.671303986,1332530.907142857,0.0,1332000.0 
 01/24  24:00:00,0.0,1708050.4361362602,1332530.907142857,0.0,1332000.0 
 01/25  01:00:00,0.0,1779127.470622398,1332530.907142857,0.0,1332000.0 
 01/25  02:00:00,0.0,1845448.8289131776,1332530.907142857,0.0,1332000.0 
 01/25  03:00:00,0.0,1814803.8640024047,1332530.907142857,0.0,1332000.0 
 01/25  04:00:00,0.0,1838275.187866109,1332530.907142857,0.0,1332000.0 
 01/25  05:00:00,0.0,1919639.6063300231,1332530.907142857,0.0,1332000.0 
 01/25  06:00:00,0.0,1939767.7616360555,1332530.907142857,0.0,1332000.0 
 01/25  07:00:00,0.0,1998983.627728188,1332530.907142857,0.0,1332000.0 
 01/25  08:00:00,0.0,2054142.4688170382,1332530.907142857,0.0,1332000.0 
 01/25  09:00:00,0.0,1879245.2832610481,1332530.907142857,0.0,1332000.0 
 01/25  10:00:00,0.0,1609296.2054960746,1332530.907142857,0.0,1332000.0 
 01/25  11:00:00,0.0,1340368.14310265,1332530.907142857,0.0,1332000.0 
 01/25  12:00:00,0.0,1031912.1649815106,1332530.907142857,0.0,1332000.0 
 01/25  13:00:00,0.0,883673.1294489852,1332530.907142857,0.0,1332000.0 
 01/25  14:00:00,0.0,814518.2116821071,1332530.907142857,0.0,1332000.0 
 01/25  15:00:00,0.0,848265.1869058209,1332530.907142857,0.0,1332000.0 
 01/25  16:00:00,0.0,859594.2472389939,1332530.907142857,0.0,1332000.0 
 01/25  17:00:00,0.0,873653.9742843203,1332530.907142857,0.0,1332000.0 
 01/25  18:00:00,0.0,937506.0481333287,1332530.907142857,0.0,1332000.0 
 01/25  19:00:00,0.0,1086972.3224911497,1332530.907142857,0.0,1332000.0 
 01/25  20:00:00,0.0,1357140.3477331041,1332530.907142857,0.0,1332000.0 
 01/25  21:00:00,0.0,1607547.6683469051,1332530.907142857,0.0,1332000.0 
 01/25  22:00:00,0.0,1669074.2081358852,1332530.907142857,0.0,1332000.0 
 01/25  23:00:00,0.0,1679963.8521690792,1332530.907142857,0.0,1332000.0 
 01/25  24:00:00,0.0,1739661.7118812352,1332530.907142857,0.0,1332000.0 
 01/26  01:00:00,0.0,1793415.0428342924,1332530.907142857,0.0,1332000.0 
 01/26  02:00:00,0.0,1858515.2005054674,1332530.907142857,0.0,1332000.0 
 01/26  03:00:00,0.0,1877324.6370383848,1332530.907142857,0.0,1332000.0 
 01/26  04:00:00,0.0,1930137.5893450163,1332530.907142857,0.0,1332000.0 
 01/26  05:00:00,0.0,1987524.2648763196,1332530.907142857,0.0,1332000.0 
 01/26  06:00:00,0.0,1927928.8810246517,1332530.907142857,0.0,1332000.0 
 01/26  07:00:00,0.0,1937317.1983652972,1332530.907142857,0.0,1332000.0 
 01/26  08:00:00,0.0,1882594.8281459282,1332530.907142857,0.0,1332000.0 
 01/26  09:00:00,0.0,1830604.688336363,1332530.907142857,0.0,1332000.0 
 01/26  10:00:00,0.0,1380674.4562487965,1332530.907142857,0.0,1332000.0 
 01/26  11:00:00,0.0,968405.0984975286,1332530.907142857,0.0,1332000.0 
 01/26  12:00:00,0.0,882626.250562191,1332530.907142857,0.0,1332000.0 
 01/26  13:00:00,0.0,799412.5316640638,1332530.907142857,0.0,1332000.0 
 01/26  14:00:00,0.0,729181.3742077361,1332530.907142857,0.0,1332000.0 
 01/26  15:00:00,0.0,802790.2657389685,1332530.907142857,0.0,1332000.0 
 01/26  16:00:00,0.0,931098.2643928903,1332530.907142857,0.0,1332000.0 
 01/26  17:00:00,0.0,989987.598225128,1332530.907142857,0.0,1332000.0 
 01/26  18:00:00,0.0,1162914.4725191372,1332530.907142857,0.0,1332000.0 
 01/26  19:00:00,0.0,1289334.4489007825,1332530.907142857,0.0,1332000.0 
