time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²)
2024-11-13T09:00,19.7,75,15.1,19.3,0,0,0,0,1,1021.2,1021,23,0.18,0.58,14.1,27,17.2,0.34,304,191,113,491.4,304,543
2024-11-13T10:00,20.9,66,14.3,20.1,0,0,0,0,2,1021.5,1021.3,56,0.27,0.84,15.2,31,18.5,0.339,436,290,146,554.9,436,730.1
2024-11-13T11:00,21.4,62,13.8,20.6,0,0,0,0,3,1021.3,1021.1,100,0.28,0.96,13.4,31,19.4,0.338,414,193,221,316.5,414,852
2024-11-13T12:00,21.7,61,13.7,20.8,0.1,0.1,0,0,51,1020.5,1020.3,100,0.31,1.02,13.8,28.4,20.2,0.337,457,250,207,387.9,457,900.4
2024-11-13T13:00,21.6,63,14.3,20.9,0,0,0,0,3,1019.8,1019.6,92,0.28,0.95,14,28.8,20.7,0.336,408,168,240,269.2,408,872
2024-11-13T14:00,21.5,63,14.1,20.7,0.1,0.1,0,0,51,1019.1,1018.9,65,0.28,0.95,14.3,29.9,20.9,0.336,415,230,185,418,415,768.7
2024-11-13T15:00,20.9,65,14,20,0,0,0,0,1,1019.1,1018.9,47,0.21,0.87,14.6,28.8,20.8,0.335,292,147,145,343.7,292,597.6
2024-11-13T16:00,19.9,68,13.7,18.9,0,0,0,0,0,1018.9,1018.7,6,0.13,0.75,14.8,28.8,20.4,0.334,163,75,88,283,163,370.3
2024-11-13T17:00,18.2,75,13.7,17.6,0,0,0,0,0,1018.7,1018.5,2,0.05,0.53,12.1,25.9,19.5,0.334,36,12,24,97.4,36,112.3
2024-11-13T18:00,17.2,80,13.7,16.9,0,0,0,0,0,1019.2,1019,1,0.01,0.4,9.9,20.9,18.7,0.334,0,0,0,0,0,0
2024-11-13T19:00,16.7,82,13.7,16.5,0,0,0,0,0,1019.5,1019.3,0,0.01,0.34,9.4,16.6,18.1,0.334,0,0,0,0,0,0
2024-11-13T20:00,16.4,85,13.8,16.3,0,0,0,0,0,1019.3,1019.1,0,0,0.28,8.8,15.8,17.6,0.334,0,0,0,0,0,0
2024-11-13T21:00,16.4,89,14.6,16.8,0,0,0,0,0,1019.7,1019.5,0,0,0.2,7.8,14,18,0.331,0,0,0,0,0,0
2024-11-13T22:00,16.3,92,15,16.6,0,0,0,0,0,1019.9,1019.7,1,0,0.15,9.3,15.5,17.5,0.331,0,0,0,0,0,0
2024-11-13T23:00,16.5,93,15.3,17,0,0,0,0,0,1019.5,1019.3,10,0,0.14,9.2,15.8,17.3,0.331,0,0,0,0,0,0
2024-11-14T00:00,16.7,92,15.4,17.1,0,0,0,0,0,1018.8,1018.6,2,0,0.15,9.4,15.8,17.1,0.331,0,0,0,0,0,0
2024-11-14T01:00,17.2,88,15.2,17.4,0,0,0,0,0,1018.4,1018.2,5,0,0.23,10,16.6,17.1,0.331,0,0,0,0,0,0
2024-11-14T02:00,17.6,84,14.9,17.5,0,0,0,0,0,1017.8,1017.6,11,0.01,0.32,11.7,19.1,17.1,0.331,0,0,0,0,0,0
2024-11-14T03:00,17.7,85,15.2,17.6,0,0,0,0,0,1017.1,1016.9,10,0.01,0.3,12.5,20.9,17.1,0.331,0,0,0,0,0,0
2024-11-14T04:00,17.8,87,15.7,17.9,0,0,0,0,0,1016.6,1016.4,1,0.01,0.26,12.8,21.6,17.2,0.331,0,0,0,0,0,0
2024-11-14T05:00,18,86,15.6,18.1,0,0,0,0,0,1016.4,1016.2,7,0.01,0.29,12.4,21.6,17.2,0.331,0,0,0,0,0,0
2024-11-14T06:00,18.1,86,15.7,18.3,0,0,0,0,1,1016.8,1016.6,20,0.01,0.29,11.3,20.9,17.2,0.331,0,0,0,0,0,0
2024-11-14T07:00,18.6,85,16,19,0,0,0,0,1,1017.4,1017.2,23,0.03,0.32,11,18.7,17.3,0.332,14,3,11,31.3,14,73.5
2024-11-14T08:00,20.5,81,17.1,21.2,0,0,0,0,1,1017.8,1017.6,27,0.09,0.46,11.7,20.2,18.1,0.331,123,50,73,233.8,123,298.9
2024-11-14T09:00,22.1,79,18.3,23.1,0,0,0,0,1,1018,1017.8,49,0.17,0.56,13.5,25.9,19.7,0.332,252,128,124,332.3,252,538.3
2024-11-14T10:00,22.5,81,19,23.8,0.6,0.6,0,0,53,1017.8,1017.6,83,0.22,0.53,14.5,29.2,20.5,0.338,345,157,188,302.5,345,725.4
2024-11-14T11:00,23,77,18.9,23.6,0,0,0,0,3,1017.2,1017,96,0.25,0.63,18.6,36,21.2,0.337,387,184,203,303.5,387,847.4
2024-11-14T12:00,22.3,83,19.2,23.1,0,0,0,0,3,1016.4,1016.2,100,0.19,0.46,18.3,36.7,21.5,0.337,290,80,210,124.8,290,895.9
2024-11-14T13:00,22.9,79,19.2,23.5,0,0,0,0,3,1015.6,1015.4,100,0.22,0.57,19.6,37.4,21.8,0.336,330,88,242,141.7,330,867.8
2024-11-14T14:00,22.5,82,19.2,23.3,0,0,0,0,3,1014.8,1014.6,100,0.18,0.5,18.1,37.4,21.9,0.336,269,38,231,69.5,269,764.8
2024-11-14T15:00,21.8,86,19.4,23.2,0,0,0,0,3,1014.6,1014.4,100,0.12,0.36,14.8,34.6,21.8,0.335,177,31,146,72.9,177,594
2024-11-14T16:00,21,90,19.3,22.4,0.1,0.1,0,0,51,1014.7,1014.5,97,0.06,0.25,14.3,28.1,21.3,0.335,65,3,62,11.4,65,367
2024-11-14T17:00,20.1,96,19.5,21.7,0.4,0.4,0,0,51,1015.2,1015,100,0.02,0.09,13.5,24.8,20.7,0.339,13,0,13,0,13,110.7
2024-11-14T18:00,20,97,19.5,21.9,1,1,0,0,55,1015.3,1015.1,100,0,0.07,11.1,23,20.2,0.352,0,0,0,0,0,0
2024-11-14T19:00,19.9,97,19.5,22.2,1,1,0,0,55,1015.6,1015.4,100,0,0.06,8.9,18.7,19.9,0.366,0,0,0,0,0,0
2024-11-14T20:00,19.9,98,19.5,22.1,1.2,1.2,0,0,55,1016,1015.8,100,0,0.06,9.5,16.2,19.7,0.381,0,0,0,0,0,0
2024-11-14T21:00,20,98,19.7,22.4,0.8,0.8,0,0,53,1016.1,1015.9,100,0,0.04,8.7,18,20,0.374,0,0,0,0,0,0
2024-11-14T22:00,19.9,98,19.6,22.2,0.8,0.8,0,0,53,1016,1015.8,100,0,0.04,8.8,14.8,19.8,0.384,0,0,0,0,0,0
2024-11-14T23:00,19.8,98,19.6,22.3,1.1,1.1,0,0,55,1016.2,1016,100,0,0.04,7.9,14.8,19.7,0.395,0,0,0,0,0,0
2024-11-15T00:00,19.7,99,19.5,22.4,0.5,0.5,0,0,53,1015.8,1015.6,97,0,0.02,5.8,13.7,19.6,0.397,0,0,0,0,0,0
2024-11-15T01:00,19.2,100,19.2,22.3,0,0,0,0,3,1015.8,1015.6,100,0,0.01,2.8,9.4,19.3,0.393,0,0,0,0,0,0
2024-11-15T02:00,19.3,100,19.3,22.6,0,0,0,0,3,1015.2,1015,100,0,0,0.9,3.2,19.2,0.389,0,0,0,0,0,0
2024-11-15T03:00,19.4,99,19.3,22.2,0,0,0,0,3,1014.9,1014.7,100,0,0.01,4.9,7.9,19.3,0.386,0,0,0,0,0,0
2024-11-15T04:00,19.4,100,19.4,22.1,0,0,0,0,3,1014.9,1014.7,100,0,0.01,5.8,9.7,19.3,0.384,0,0,0,0,0,0
2024-11-15T05:00,19.3,100,19.3,22.1,0,0,0,0,3,1015.1,1014.9,100,0,0.01,4.9,9.7,19.3,0.381,0,0,0,0,0,0
2024-11-15T06:00,19.4,100,19.3,21.9,0,0,0,0,3,1015.4,1015.2,100,0,0.01,6.9,10.8,19.3,0.379,0,0,0,0,0,0
2024-11-15T07:00,19.5,99,19.4,21.6,0,0,0,0,3,1015.8,1015.6,100,0.01,0.01,10.5,16.6,19.4,0.378,7,0,7,0,7,71.2
2024-11-15T08:00,19.4,98,19.2,21.3,0,0,0,0,3,1016.3,1016.1,100,0.03,0.03,10.5,22,19.6,0.376,59,4,55,19,59,294.4
2024-11-15T09:00,20.5,93,19.3,22.8,0,0,0,0,3,1016.8,1016.6,100,0.07,0.17,8.5,18.4,20.1,0.377,107,5,102,13.1,107,533.7
2024-11-15T10:00,22.2,83,19.2,24.9,0.1,0.1,0,0,51,1016.7,1016.5,100,0.18,0.45,5.5,18.4,21,0.376,280,51,229,98.9,280,720.7
2024-11-15T11:00,22.7,80,19.2,25.1,0.1,0.1,0,0,51,1016,1015.8,100,0.16,0.54,7.4,17.3,21.5,0.375,228,47,181,78,228,842.8
2024-11-15T12:00,23.2,79,19.3,25.4,0.1,0.1,0,0,51,1015.3,1015.1,100,0.22,0.6,8.9,20.2,22.2,0.374,321,131,190,205.5,321,891.5
2024-11-15T13:00,23.1,79,19.3,25.1,0,0,0,0,3,1014.5,1014.3,100,0.21,0.59,10.1,22,22.6,0.372,303,108,195,174.9,303,863.6
2024-11-15T14:00,22.6,81,19.1,24.1,0.2,0.2,0,0,51,1014.2,1014,100,0.16,0.53,12.7,25.2,22.5,0.372,223,46,177,84.5,223,760.9
2024-11-15T15:00,21.1,87,18.9,22.4,0.2,0.2,0,0,51,1014.3,1014.1,100,0.07,0.33,13.7,27.4,21.8,0.372,78,0,78,0,78,590.5
2024-11-15T16:00,20.6,89,18.6,22.1,0,0,0,0,3,1014.8,1014.6,100,0.05,0.28,11.6,26.6,21.4,0.371,55,0,55,0,55,363.9
2024-11-15T17:00,20,92,18.6,21.6,0,0,0,0,3,1015,1014.8,100,0.03,0.19,10.7,22,20.9,0.37,11,0,11,0,11,109.2
2024-11-15T18:00,19.5,95,18.6,21.4,0,0,0,0,3,1015.3,1015.1,100,0,0.12,8.3,18.7,20.5,0.369,0,0,0,0,0,0
2024-11-15T19:00,19.5,94,18.5,21.3,0,0,0,0,3,1015.6,1015.4,100,0,0.13,8.8,15.1,20.3,0.369,0,0,0,0,0,0
2024-11-15T20:00,19.2,95,18.5,21.1,0,0,0,0,3,1015.6,1015.4,100,0,0.1,8.1,15.1,20.1,0.368,0,0,0,0,0,0
2024-11-15T21:00,19.5,97,19,21.6,0.1,0.1,0,0,51,1016.1,1015.9,100,0,0.08,8.9,15.5,20.1,0.376,0,0,0,0,0,0
2024-11-15T22:00,19.5,97,19,21.6,0.1,0.1,0,0,51,1016.4,1016.2,100,0,0.06,8.4,15.5,19.9,0.376,0,0,0,0,0,0
2024-11-15T23:00,19.4,98,19,21.2,0,0,0,0,3,1016.3,1016.1,100,0,0.06,10.3,18,19.7,0.375,0,0,0,0,0,0
2024-11-16T00:00,19.2,98,18.9,21,0.3,0.3,0,0,51,1016.5,1016.3,100,0,0.04,10.2,17.6,19.6,0.378,0,0,0,0,0,0
2024-11-16T01:00,18.9,99,18.7,20.5,0.4,0.4,0,0,51,1016.3,1016.1,100,0,0.03,11,19.1,19.4,0.382,0,0,0,0,0,0
2024-11-16T02:00,18.6,99,18.5,20.1,0.1,0.1,0,0,51,1016.1,1015.9,100,0,0.01,10.6,19.1,19.2,0.382,0,0,0,0,0,0
2024-11-16T03:00,18.4,99,18.2,19.6,0,0,0,0,3,1016.2,1016,100,0,0.02,12.1,20.5,19,0.381,0,0,0,0,0,0
2024-11-16T04:00,18.5,97,18,19.6,0,0,0,0,3,1016.1,1015.9,100,0,0.06,12.5,23,18.9,0.379,0,0,0,0,0,0
2024-11-16T05:00,18.3,97,17.9,19.4,0,0,0,0,3,1016,1015.8,100,0,0.06,11.7,21.6,18.9,0.378,0,0,0,0,0,0
2024-11-16T06:00,18.3,97,17.8,19.3,0,0,0,0,3,1016,1015.8,100,0,0.06,12.3,20.9,18.8,0.377,0,0,0,0,0,0
2024-11-16T07:00,18.4,95,17.7,19.4,0,0,0,0,3,1016.2,1016,100,0.02,0.1,12.2,21.6,18.8,0.376,6,0,6,0,6,69
2024-11-16T08:00,19.1,92,17.7,20,0,0,0,0,3,1016.8,1016.6,100,0.05,0.19,12.5,23,19,0.375,59,2,57,9.7,59,289.8
2024-11-16T09:00,20.9,86,18.5,22.5,0,0,0,0,2,1017.7,1017.5,65,0.11,0.34,10.8,23,20.1,0.369,158,17,141,44.9,158,529
2024-11-16T10:00,22.1,78,18,23.4,0.1,0.1,0,0,51,1017.7,1017.5,100,0.18,0.59,10.5,22.3,20.9,0.368,266,52,214,101.6,266,716.1
2024-11-16T11:00,22,78,17.9,23.2,0.3,0.3,0,0,51,1017.2,1017,98,0.16,0.59,10.9,23,21.1,0.369,213,14,199,23.4,213,838.2
2024-11-16T12:00,23.2,71,17.7,24.4,0.1,0.1,0,0,51,1016.4,1016.2,100,0.26,0.82,10.2,24.1,21.9,0.369,385,159,226,250.7,385,887.1
2024-11-16T13:00,23.1,72,17.8,24,0.3,0.3,0,0,51,1015.9,1015.7,98,0.27,0.78,12.9,26.3,22.5,0.369,411,191,220,310.9,411,859.5
2024-11-16T14:00,22,79,18.1,22.6,0.5,0.5,0,0,53,1015.8,1015.6,76,0.19,0.57,15.8,32,22.2,0.372,286,97,189,179.2,286,757.1
2024-11-16T15:00,21.5,79,17.6,22.1,0,0,0,0,3,1015.9,1015.7,100,0.13,0.54,14.2,31,21.8,0.371,157,23,134,54.8,157,587.1
2024-11-16T16:00,21,78,17.1,21.3,0,0,0,0,3,1016.1,1015.9,100,0.09,0.54,14.9,28.8,21.5,0.371,79,9,70,34.9,79,360.9
2024-11-16T17:00,19.8,82,16.6,19.7,0,0,0,0,3,1016.7,1016.5,98,0.05,0.41,16,28.8,21,0.37,16,0,16,0,16,107.8
2024-11-16T18:00,18.6,86,16.2,18.4,0,0,0,0,0,1017.3,1017.1,4,0.02,0.31,16.2,28.8,20.5,0.369,0,0,0,0,0,0
2024-11-16T19:00,17.4,93,16.3,17.6,0,0,0,0,0,1017.5,1017.3,1,0,0.14,13.9,28.4,19.8,0.368,0,0,0,0,0,0
2024-11-16T20:00,17.1,95,16.3,17.1,0,0,0,0,1,1018.1,1017.9,29,0,0.1,14.4,24.5,19.3,0.368,0,0,0,0,0,0
2024-11-16T21:00,17.7,95,16.9,18.1,0,0,0,0,3,1019.2,1019,100,0,0.11,14.1,27.7,19.5,0.377,0,0,0,0,0,0
2024-11-16T22:00,18.1,91,16.5,18.2,0,0,0,0,3,1019.2,1019,100,0,0.19,14.5,25.6,19.3,0.376,0,0,0,0,0,0
2024-11-16T23:00,18.1,88,16.1,18.3,0,0,0,0,3,1018.9,1018.7,100,0.01,0.25,12.9,25.2,19.1,0.375,0,0,0,0,0,0
2024-11-17T00:00,18.1,87,15.9,18.3,0,0,0,0,3,1019.1,1018.9,100,0.01,0.27,12.8,22.3,19,0.375,0,0,0,0,0,0
2024-11-17T01:00,18,88,15.9,17.9,0,0,0,0,3,1019.2,1019,100,0.01,0.26,14.5,25.2,18.9,0.375,0,0,0,0,0,0
2024-11-17T02:00,17.6,92,16.2,17.6,0.3,0.3,0,0,51,1019.5,1019.3,70,0,0.17,14.8,25.9,18.6,0.376,0,0,0,0,0,0
2024-11-17T03:00,17.5,93,16.3,17.6,0.3,0.3,0,0,51,1019.7,1019.5,91,0,0.14,13.9,25.6,18.3,0.379,0,0,0,0,0,0
2024-11-17T04:00,17.1,94,16.1,16.7,0.1,0.1,0,0,51,1019.6,1019.4,100,0,0.13,16.8,28.8,18.1,0.379,0,0,0,0,0,0
2024-11-17T05:00,17,92,15.7,16.2,0.1,0.1,0,0,51,1020,1019.8,100,0,0.15,18.6,32,17.8,0.378,0,0,0,0,0,0
2024-11-17T06:00,17,91,15.5,15.7,0,0,0,0,3,1020.7,1020.5,100,0.01,0.18,21.8,37.4,17.7,0.378,0,0,0,0,0,0
2024-11-17T07:00,16.7,89,14.8,14.5,0.2,0.2,0,0,51,1021.5,1021.3,100,0.04,0.21,25.9,45,17.6,0.379,3,0,3,0,3,66.7
2024-11-17T08:00,16.3,87,14.2,13.7,0.3,0.3,0,0,51,1022.7,1022.5,100,0.05,0.24,27,47.5,17.3,0.38,29,1,28,4.9,29,285.3
2024-11-17T09:00,16.3,73,11.4,13,0,0,0,0,3,1024.4,1024.2,100,0.11,0.51,26,48.2,17.1,0.377,81,0,81,0,81,524.4
2024-11-17T10:00,17.6,59,9.6,13.2,0,0,0,0,3,1024.9,1024.7,100,0.21,0.82,28.9,53.6,17.8,0.376,247,42,205,82.6,247,711.4
2024-11-17T11:00,17,60,9.2,12.6,0,0,0,0,3,1025.2,1025,100,0.18,0.77,29.1,55.4,18,0.374,157,3,154,5,157,833.7
2024-11-17T12:00,16.1,66,9.7,11.7,0,0,0,0,3,1024.7,1024.5,100,0.15,0.62,29.2,58,18,0.373,134,2,132,3.2,134,882.8
2024-11-17T13:00,16.3,60,8.5,11.7,0,0,0,0,3,1024.3,1024.1,100,0.22,0.74,28.4,55.4,18.3,0.372,316,91,225,148.9,316,855.4
2024-11-17T14:00,15.9,59,7.8,10.8,0,0,0,0,3,1024.9,1024.7,100,0.19,0.74,31,56.2,18.2,0.371,185,3,182,5.6,185,753.4
2024-11-17T15:00,15.5,60,7.7,10.9,0,0,0,0,3,1025.6,1025.4,100,0.14,0.71,27.6,56.9,17.8,0.37,58,0,58,0,58,583.8
2024-11-17T16:00,15.3,60,7.5,10.6,0,0,0,0,3,1026.2,1026,100,0.13,0.7,27.8,50.4,17.5,0.369,44,0,44,0,44,358
2024-11-17T17:00,15,60,7.3,10.3,0,0,0,0,3,1026.8,1026.6,100,0.12,0.68,27,50.4,17.2,0.368,11,0,11,0,11,106.5
2024-11-17T18:00,14.9,60,7.2,10.4,0,0,0,0,3,1027.9,1027.7,100,0.09,0.68,25.3,47.2,16.9,0.367,0,0,0,0,0,0
2024-11-17T19:00,14.7,60,6.9,10.4,0,0,0,0,3,1028.4,1028.2,100,0.09,0.68,23.9,44.6,16.7,0.367,0,0,0,0,0,0
2024-11-17T20:00,14.5,59,6.6,10,0,0,0,0,3,1028.8,1028.6,99,0.09,0.67,24.6,42.8,16.5,0.366,0,0,0,0,0,0
2024-11-17T21:00,14.2,61,6.8,10.1,0,0,0,0,3,1029.6,1029.4,97,0.08,0.63,22.8,40.3,16.3,0.366,0,0,0,0,0,0
2024-11-17T22:00,13.9,61,6.4,9.7,0,0,0,0,3,1030.2,1030,100,0.08,0.63,22.3,40.3,16.1,0.366,0,0,0,0,0,0
2024-11-17T23:00,13.9,59,6.1,9.7,0,0,0,0,3,1030.6,1030.4,100,0.08,0.65,22.1,39.2,16,0.365,0,0,0,0,0,0
2024-11-18T00:00,13.6,58,5.6,8.9,0,0,0,0,3,1030.8,1030.6,100,0.09,0.65,24.9,43.6,15.8,0.365,0,0,0,0,0,0
2024-11-18T01:00,13.4,58,5.3,8.7,0,0,0,0,3,1030.8,1030.6,100,0.09,0.64,24.3,43.6,15.7,0.364,0,0,0,0,0,0
2024-11-18T02:00,13.2,58,5.1,8.4,0,0,0,0,3,1030.7,1030.5,100,0.09,0.63,24.4,42.8,15.5,0.364,0,0,0,0,0,0
2024-11-18T03:00,13,58,4.9,8.1,0,0,0,0,3,1030.4,1030.2,91,0.09,0.63,24.8,43.6,15.3,0.363,0,0,0,0,0,0
2024-11-18T04:00,12.9,57,4.6,8.2,0,0,0,0,3,1030.2,1030,96,0.09,0.64,22.9,43.6,15.1,0.363,0,0,0,0,0,0
2024-11-18T05:00,12.8,58,4.7,8.4,0,0,0,0,3,1030.4,1030.2,95,0.08,0.62,21.6,40,15,0.362,0,0,0,0,0,0
2024-11-18T06:00,12.6,59,4.9,8.2,0,0,0,0,3,1031,1030.8,100,0.08,0.6,21.9,38.5,14.8,0.362,0,0,0,0,0,0
2024-11-18T07:00,12.9,57,4.6,8.6,0,0,0,0,2,1030.9,1030.7,54,0.1,0.64,20.1,40.7,14.8,0.362,6,0,6,0,6,64.5
2024-11-18T08:00,13.6,57,5.3,8.9,0,0,0,0,3,1031.7,1031.5,100,0.13,0.67,24.1,41.4,15,0.361,91,26,65,129.6,91,280.8
2024-11-18T09:00,13.6,57,5.2,8.5,0,0,0,0,3,1032.7,1032.5,100,0.16,0.67,26.5,51.5,15.4,0.362,171,20,151,53.9,171,519.8
2024-11-18T10:00,14.3,49,3.7,8.8,0,0,0,0,3,1033,1032.8,100,0.2,0.83,27.3,49.3,15.7,0.361,198,21,177,41.6,198,706.9
2024-11-18T11:00,14.2,53,4.7,9,0.1,0.1,0,0,51,1032.7,1032.5,100,0.19,0.76,26.4,50.4,15.8,0.36,204,29,175,49,204,829.2
2024-11-18T12:00,14.2,51,4.1,9.1,0,0,0,0,3,1032,1031.8,100,0.19,0.8,25.7,49,15.9,0.36,164,12,152,19.1,164,878.5
2024-11-18T13:00,14,54,4.8,9.3,0.1,0.1,0,0,51,1031.4,1031.2,100,0.17,0.74,23.4,48.6,15.9,0.36,171,3,168,4.9,171,851.5
2024-11-18T14:00,13.7,57,5.4,9,0,0,0,0,3,1030.9,1030.7,100,0.16,0.67,24,45.4,15.8,0.359,145,9,136,16.8,145,749.9
2024-11-18T15:00,13.2,60,5.6,8.8,0,0,0,0,3,1030.9,1030.7,100,0.13,0.6,22.7,46.8,15.6,0.359,92,0,92,0,92,580.6
2024-11-18T16:00,13.4,56,4.8,8.9,0,0,0,0,3,1030.9,1030.7,100,0.13,0.68,22.3,45,15.5,0.358,65,3,62,11.8,65,355.3
2024-11-18T17:00,13.2,56,4.6,8.9,0,0,0,0,3,1031.3,1031.1,100,0.1,0.66,20.1,38.9,15.2,0.358,14,1,13,8.5,14,105.2
2024-11-18T18:00,13,57,4.8,8.9,0,0,0,0,3,1031.6,1031.4,100,0.08,0.64,19.3,35.3,15,0.358,0,0,0,0,0,0
2024-11-18T19:00,12.9,59,5.1,9.2,0,0,0,0,3,1031.8,1031.6,100,0.07,0.61,17.4,34.2,14.8,0.357,0,0,0,0,0,0
2024-11-18T20:00,12.5,61,5.2,8.3,0,0,0,0,3,1031.9,1031.7,98,0.07,0.57,20.8,37.4,14.6,0.357,0,0,0,0,0,0
2024-11-18T21:00,12.5,59,4.8,8.9,0,0,0,0,3,1032.3,1032.1,100,0.06,0.59,15.8,34.2,14.8,0.356,0,0,0,0,0,0
2024-11-18T22:00,12,62,5.1,8,0,0,0,0,3,1032.7,1032.5,99,0.06,0.53,19,34.6,14.5,0.356,0,0,0,0,0,0
2024-11-18T23:00,12,61,4.7,8.3,0,0,0,0,2,1032.3,1032.1,77,0.06,0.55,16.4,33.5,14.3,0.355,0,0,0,0,0,0
2024-11-19T00:00,11.5,63,4.8,8,0,0,0,0,1,1032.1,1031.9,22,0.05,0.5,15.6,29.2,14.1,0.355,0,0,0,0,0,0
2024-11-19T01:00,11.5,64,4.8,8.2,0,0,0,0,2,1031.6,1031.4,73,0.04,0.49,13.8,27.7,13.8,0.355,0,0,0,0,0,0
2024-11-19T02:00,11.6,64,5,8.4,0,0,0,0,3,1031.5,1031.3,96,0.04,0.49,13,24.5,13.7,0.355,0,0,0,0,0,0
2024-11-19T03:00,11.6,65,5.2,8.8,0,0,0,0,3,1030.8,1030.6,89,0.03,0.48,11.5,23,13.6,0.355,0,0,0,0,0,0
2024-11-19T04:00,11.8,64,5.3,8.9,0,0,0,0,3,1030.4,1030.2,95,0.04,0.49,12,21.2,13.6,0.355,0,0,0,0,0,0
2024-11-19T05:00,11.4,68,5.6,8.8,0,0,0,0,2,1030,1029.8,76,0.03,0.44,10.4,21.2,13.4,0.355,0,0,0,0,0,0
2024-11-19T06:00,11.7,66,5.5,9,0,0,0,0,3,1029.6,1029.4,85,0.03,0.47,10.9,19.4,13.4,0.354,0,0,0,0,0,0
2024-11-19T07:00,12,66,5.8,9.4,0,0,0,0,3,1029.8,1029.6,86,0.05,0.48,10.5,19.1,13.4,0.354,7,1,6,11.4,7,62.2
2024-11-19T08:00,13,62,5.9,10.5,0,0,0,0,2,1030.3,1030.1,69,0.08,0.57,10,20.2,13.7,0.354,69,9,60,45.6,69,276.4
2024-11-19T09:00,14,56,5.4,10.9,0,0,0,0,1,1030.9,1030.7,47,0.15,0.7,13.1,25.9,14.8,0.352,211,73,138,198.4,211,515.3
2024-11-19T10:00,14.8,52,5.2,11.5,0,0,0,0,3,1030.6,1030.4,100,0.21,0.8,14.6,29.9,15.5,0.351,331,154,177,307.1,331,702.3
2024-11-19T11:00,14.9,53,5.3,11.8,0,0,0,0,3,1030.2,1030,100,0.21,0.8,13.1,30.2,16,0.351,304,66,238,112.1,304,824.8
2024-11-19T12:00,15.1,51,5.2,12.3,0,0,0,0,3,1029.3,1029.1,100,0.2,0.84,11.2,27.4,16.3,0.35,280,41,239,65.7,280,874.4
2024-11-19T13:00,15.4,50,4.9,12.6,0,0,0,0,3,1028.6,1028.4,100,0.22,0.88,10.9,24.1,16.7,0.349,322,87,235,143.8,322,847.6
2024-11-19T14:00,15.3,50,5,12.4,0,0,0,0,3,1028.3,1028.1,100,0.19,0.87,11.8,24.5,16.8,0.348,260,65,195,122,260,746.4
2024-11-19T15:00,14.9,52,5,11.7,0,0,0,0,3,1027.8,1027.6,100,0.15,0.82,13.1,25.6,16.6,0.348,164,14,150,34,164,577.6
2024-11-19T16:00,14.2,53,4.9,11.1,0,0,0,0,3,1027.8,1027.6,100,0.11,0.76,13,25.9,16.2,0.347,74,7,67,27.8,74,352.7
2024-11-19T17:00,13.7,56,5.1,10.8,0,0,0,0,3,1027.7,1027.5,92,0.07,0.69,11.4,24.1,15.7,0.347,20,1,19,8.5,20,103.9
2024-11-19T18:00,13.1,59,5.2,10.4,0,0,0,0,2,1028,1027.8,59,0.04,0.62,10.2,20.2,15.2,0.347,0,0,0,0,0,0
2024-11-19T19:00,12.6,61,5.3,10.3,0,0,0,0,2,1028,1027.8,64,0.02,0.57,7.6,17.6,14.8,0.347,0,0,0,0,0,0
2024-11-19T20:00,11.6,65,5.3,9.5,0,0,0,0,1,1028.1,1027.9,28,0.01,0.48,6.5,13.3,14.2,0.347,0,0,0,0,0,0
2024-11-19T21:00,11.4,69,5.9,9.3,0,0,0,0,0,1028.4,1028.2,17,0.01,0.42,7,11.5,13.8,0.355,0,0,0,0,0,0
2024-11-19T22:00,11,69,5.6,8.7,0,0,0,0,1,1028.3,1028.1,23,0.02,0.4,8.2,13.7,13.4,0.355,0,0,0,0,0,0
2024-11-19T23:00,10.7,69,5.3,8.2,0,0,0,0,1,1027.9,1027.7,43,0.02,0.39,9,15.5,13.1,0.354,0,0,0,0,0,0
2024-11-20T00:00,10.3,70,5,7.6,0,0,0,0,0,1027.7,1027.5,7,0.02,0.38,10.3,17.6,12.8,0.354,0,0,0,0,0,0
2024-11-20T01:00,9.9,71,4.9,7.1,0,0,0,0,2,1027.5,1027.3,72,0.02,0.36,10.9,18.7,12.6,0.354,0,0,0,0,0,0
2024-11-20T02:00,10.2,71,5.1,7.3,0,0,0,0,1,1027.1,1026.9,41,0.02,0.37,11.3,19.4,12.5,0.354,0,0,0,0,0,0
2024-11-20T03:00,10.4,70,5.2,7.7,0,0,0,0,3,1026.4,1026.2,99,0.02,0.37,10.2,19.4,12.4,0.354,0,0,0,0,0,0
2024-11-20T04:00,11,67,5.2,8.2,0,0,0,0,1,1026.3,1026.1,47,0.03,0.43,10.5,18,12.5,0.354,0,0,0,0,0,0
